audit_item_id,packet,strong_model_id,strong_model_label,strong_model_confidence,strong_model_support_score,model_reason,image_pair_available,source_image_sha256,target_image_sha256,center_distance_px,normalized_distance,bbox_area_ratio,crop_ncc,template_best_ncc,template_pred_target_distance_px,source_center_segmented,target_center_segmented,frame_gap,evidence_scope
CTC-PHASE81-0592,calibration_audit,phase91_ctc_image_template_segmentation_surrogate_v1,uncertain,medium,0.663471,mixed image-template and geometry evidence; route to human adjudication if used evidentially,True,c0311b636d4f0d1ade5fff419b72abad26b03a882aabafe2595911eaa7914378,076b4d1643ea4d0aded4d2609b3daa32bd56fd66aa5c25de2f0b3764af235a81,4.123106,0.971825,1.0,0.336947,0.884109,4.242641,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0593,calibration_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.973059,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,09908fb7164c4fd1fae2e0eb58324b67804529d176a617779078b1637303c094,0af3e128de26c63d38995f498e1636fc1259037f70eafdc915d8aa2967ab17dd,0.0,0.0,1.0,0.972332,0.989076,1.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0594,calibration_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.896784,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,a1f72d09730e21c8932bec138929fa220d8e475f5e7ed29e312b0e194c6951d9,110405e6cd7aa95fd3788877a3743ce8d1ce26714f2abfe558483ea0e7073705,0.0,0.0,1.0,0.832569,0.524472,1.414214,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0595,calibration_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.932841,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,66037bbfac3430faca9a8b466131d8bd82e5a64d6738ef4f0c9948fc56942340,efea413afec0da5d22e7b26b5b574a1fa19caa56bdacb619404499ac935a9aa5,0.5,0.011313,0.96875,0.734484,0.836734,3.162278,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0002,release_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.97107,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,aae4634936c6853e62b9c9bd2a9797860407f7e32c0352042e261e485ea87daf,b41e8b91715318d2fd551092849547fbc583d94b9c1cfe2f902ce1abafbac2b9,0.0,0.0,1.0,0.97402,0.969152,1.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0004,release_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.964613,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,a1f72d09730e21c8932bec138929fa220d8e475f5e7ed29e312b0e194c6951d9,110405e6cd7aa95fd3788877a3743ce8d1ce26714f2abfe558483ea0e7073705,0.0,0.0,1.0,0.92672,0.962049,1.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0005,release_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.970205,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,5a725791d5475194e2f32b96cc748bef69803d01e01e7212452db9cff283664f,72018e135877cf852939447d1bc9c4ed85e8b2e48996727057405b8f882b3b6c,0.0,0.0,1.0,0.983978,0.950428,1.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0007,release_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.954077,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,d5c985241d82384eb05a516f897358aced9ef31de2574cc1230fd5a68035a4fd,eb66d421c7a60a7dbd70b2c609bc6f1a1846f7d0911e46de2cc701331798db5a,0.0,0.0,1.0,0.970104,0.818942,1.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0008,release_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.963314,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,f5f1d628282e5f6bfa9d3c5a1d5e8a1c3f5e8d60dd18a945631d48602bd0c3b9,1304aaaa4401c095dc0c69f6ab516cba11d4aa8bec7ea73279f8f339bb37d4fb,0.0,0.0,1.0,0.937393,0.938597,1.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0009,release_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.907249,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,edb7661e9e7e59dbe936b532e2e36fdd0cbedf809d63717ea174ab31caff0876,43826b44be1cb8c4deb9348bd008ceacc75a1a89b238a9f2e334d58a1b859ef9,0.0,0.0,1.0,0.850693,0.937018,3.605551,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0015,release_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.962643,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,73010f8812b7af2869ba8ed30bc71d841395b75560eac8c3c224fc95c7014ddc,f5f1d628282e5f6bfa9d3c5a1d5e8a1c3f5e8d60dd18a945631d48602bd0c3b9,0.0,0.0,1.0,0.976667,0.965986,1.414214,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0017,release_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.994416,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,9e43cb333c4ecd06fd2d6c2e1036076f36956662e696aba3a877315517738604,89d71a834c01f0d644c0ebb3c0994841bdf74bde85def62862b585a54cba2611,0.0,0.0,1.0,0.991859,0.958121,0.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0022,release_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.918504,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,4b23be14f754c6fe5ac5d200c1b86a538a07a985eceac4172982c8b7f37aee3f,32f7789e7c1f110c395e341a2443f94b2152cdef138bcce163f52fd1929116a8,0.0,0.0,1.0,0.828995,0.649485,1.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0023,release_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.927924,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,9e43cb333c4ecd06fd2d6c2e1036076f36956662e696aba3a877315517738604,89d71a834c01f0d644c0ebb3c0994841bdf74bde85def62862b585a54cba2611,0.0,0.0,1.0,0.934351,0.925887,2.828427,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0027,release_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.966175,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,9e0fb297ea5a47eeac33cdf285a6b50a7bb90148d124aaaadbcd696026db7ab5,44a84707d5e7ac2933ef5ffd518ce85c76630fe66dbbe011ea5b3c30df0103c0,0.0,0.0,1.0,0.970391,0.92861,1.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0030,release_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.936906,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,17949750bd6c54e0673881bbcba006350089c269083235cdbff78563517841cd,a785e2b73e587dcb7703d4b5ddfc73f581316a7c63e5741895ae635f7a5e6915,0.0,0.0,1.0,0.9189,0.933873,2.236068,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0031,release_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.969354,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,67aad2dd0b1f8730f2dc8a3c9653c7328eef421216510f3682e2a9d03139f9e8,ef857ec4d4e3b752b455ec8e7debd67089a20a4cde85468a1f5507043f0fcc1d,0.0,0.0,1.0,0.990263,0.935833,1.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0036,release_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.926496,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,6a29fe72dddfcaf3dced567c66340fc5d5272f9ad1b3b5f1ac0ddfadedbad4e9,da510f5415c228fd84ab8c5248a398b048eb36414bdf932ff3139663edac4b0f,0.0,0.0,1.0,0.741931,0.747612,1.414214,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0037,release_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.921566,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,da803c0bd47c89de2440aec8e1c0889fdabf20f9e492fce486b880237271b128,8db93fce19962c81fd7d9bdeea0cb3fc2b950e2811d96a9fb444d67c93a781c1,0.0,0.0,1.0,0.88003,0.927343,2.828427,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0039,release_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.912104,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,72018e135877cf852939447d1bc9c4ed85e8b2e48996727057405b8f882b3b6c,716a62f0f1254035accd16faace5b01050e91311ed62815a7150e12d4aaf8772,0.0,0.0,1.0,0.831144,0.91949,3.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0041,release_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.956401,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,cb3c8da9135eff8c7aa4935ba0908c5ebd973c284d33a03390e78352e6fffca0,6b2fc4bc5074f2ed12d871f6290de0a96051fe3936c845e6bd2fbbe9703d9c82,0.0,0.0,1.0,0.970638,0.915817,1.414214,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0044,release_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.97274,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,cb3c8da9135eff8c7aa4935ba0908c5ebd973c284d33a03390e78352e6fffca0,6b2fc4bc5074f2ed12d871f6290de0a96051fe3936c845e6bd2fbbe9703d9c82,0.0,0.0,1.0,0.96887,0.989947,1.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0048,release_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.945443,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,dedfda20aafe1fd2bf6601bf701678e1d27046b1728a2a4f317af3b952a43266,8c76865afe89f06eecee046d6e1f251426f578bd2b5e74107cd168c18f8bf607,0.0,0.0,1.0,0.955187,0.833055,1.414214,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0051,release_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.973661,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,9e43cb333c4ecd06fd2d6c2e1036076f36956662e696aba3a877315517738604,89d71a834c01f0d644c0ebb3c0994841bdf74bde85def62862b585a54cba2611,0.0,0.0,1.0,0.979378,0.986864,1.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0052,release_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.930039,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,2ed15ed52d300c919a69685312aedf5ff49954b568d2e257922ac2b4c7ce5675,df7df9d26c17fb5878fece22403a394f5b050e73eb2a214cbaeb15c5a9fee81b,0.0,0.0,1.0,0.768419,0.733401,1.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
