dataset,video_id,path_id,split,query,category_id,score,objectness,semantic_margin,temporal_stability,association_score,frame_start,frame_end,path_length,candidate_rank,is_dummy,matched_gt_id,matched_iou,temporal_overlap,matched_frames,is_matched_to_gt,is_unmatched,audit_label,verified_positive_for_calibration,cell_id,novelty_bin,query_cluster,occ_bin,domain_bin,fallback_level,score_source
OVT-B,220,ovtb_v220_p003675,cal,whiteboard,1031,0.6990379616618156,0.6990379616618156,0.6990379616618156,8,0.875,0,19,8,2191,False,2542.0,0.9805403991319672,1.0,8,True,False,,no,cat:1031,unknown,whiteboard,unknown,global,0,final_score_proxy
OVT-B,157,ovtb_v157_p003308,test,shepherd dog,818,0.6989753767848015,0.6989753767848015,0.6989753767848015,8,0.875,0,17,8,2192,False,2225.0,0.9855820127714516,1.0,8,True,False,,no,cat:818,unknown,shepherd dog,unknown,global,0,final_score_proxy
OVT-B,1224,ovtb_v1224_p011025,cal,cymbal,268,0.6988029852509499,0.6988029852509499,0.6988029852509499,8,0.875,0,11,8,2193,False,8994.0,0.9781004758179928,1.0,8,True,False,,no,cat:268,unknown,cymbal,unknown,global,0,final_score_proxy
OVT-B,541,ovtb_v541_p005925,test,shoe,821,0.698676586151123,0.698676586151123,0.698676586151123,2,0.5,14,16,2,2194,False,4618.0,0.9130445202237248,1.0,2,True,False,,no,cat:821,unknown,shoe,unknown,global,0,final_score_proxy
OVT-B,1090,ovtb_v1090_p010033,test,traffic light,965,0.6985211968421936,0.6985211968421936,0.6985211968421936,1,0.0,3,3,1,2195,False,8205.0,0.7006175495530186,1.0,1,True,False,,no,cat:965,unknown,traffic light,unknown,global,0,final_score_proxy
OVT-B,451,ovtb_v451_p005290,cal,steamroller,880,0.6984393000602722,0.6984393000602722,0.6984393000602722,8,0.875,0,8,8,2196,False,4040.0,0.9399703378908578,1.0,8,True,False,,no,cat:880,unknown,steamroller,unknown,global,0,final_score_proxy
OVT-B,703,ovtb_v703_p007159,test,banjo,46,0.6980664134025574,0.6980664134025574,0.6980664134025574,8,0.875,0,23,8,2197,False,5738.0,0.9819190548783115,1.0,8,True,False,,no,cat:46,unknown,banjo,unknown,global,0,final_score_proxy
OVT-B,518,ovtb_v518_p005722,cal,wasp,1011,0.6980405077338219,0.6980405077338219,0.6980405077338219,8,0.875,0,15,8,2198,False,4444.0,0.976047037709726,1.0,8,True,False,,no,cat:1011,unknown,wasp,unknown,global,0,final_score_proxy
OVT-B,283,ovtb_v283_p004160,cal,wheel,1026,0.6979918107390404,0.6979918107390404,0.6979918107390404,8,0.875,0,24,8,2199,False,3024.0,0.964359275005492,1.0,8,True,False,,no,cat:1026,unknown,wheel,unknown,global,0,final_score_proxy
OVT-B,1266,ovtb_v1266_p011324,test,leather shoes,534,0.6978470012545586,0.6978470012545586,0.6978470012545586,8,0.875,0,15,8,2200,False,9328.0,0.9727082862328,1.0,8,True,False,,no,cat:534,unknown,leather shoes,unknown,global,0,final_score_proxy
OVT-B,872,ovtb_v872_p008393,tune,scallops,789,0.6978081464767456,0.6978081464767456,0.6978081464767456,8,0.875,0,15,8,2201,False,6758.0,0.9831179909462152,1.0,8,True,False,,no,cat:789,unknown,scallops,unknown,global,0,final_score_proxy
OVT-B,1660,ovtb_v1660_p013918,cal,person,669,0.6976890010493142,0.6976890010493142,0.6976890010493142,7,0.8571428571428571,0,39,7,2202,False,11589.0,0.9882019855359436,1.0,7,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,751,ovtb_v751_p007470,test,sofa bed,853,0.6976561546325684,0.6976561546325684,0.6976561546325684,7,0.8571428571428571,3,19,7,2203,False,6015.0,0.9880941389936092,1.0,7,True,False,,no,cat:853,unknown,sofa bed,unknown,global,0,final_score_proxy
OVT-B,978,ovtb_v978_p009182,cal,dove,300,0.6976448222994804,0.6976448222994804,0.6976448222994804,8,0.875,0,12,8,2204,False,7473.0,0.9858587798262612,1.0,8,True,False,,no,cat:300,unknown,dove,unknown,global,0,final_score_proxy
OVT-B,303,ovtb_v303_p004332,tune,person,669,0.6975164860486984,0.6975164860486984,0.6975164860486984,8,0.875,0,11,8,2205,False,3173.0,0.994312418118949,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,717,ovtb_v717_p007244,tune,person,669,0.6974909156560898,0.6974909156560898,0.6974909156560898,8,0.875,0,8,8,2206,False,5827.0,0.9717687986290952,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1518,ovtb_v1518_p012929,test,pastry,657,0.6973851323127747,0.6973851323127747,0.6973851323127747,8,0.875,0,9,8,2207,False,10770.0,0.9897276956775388,1.0,8,True,False,,no,cat:657,unknown,pastry,unknown,global,0,final_score_proxy
OVT-B,1831,ovtb_v1831_p015141,test,person,669,0.6973690614104271,0.6973690614104271,0.6973690614104271,8,0.875,0,17,8,2208,False,12636.0,0.995541987710942,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,345,ovtb_v345_p004588,cal,horse,475,0.6972253397107124,0.6972253397107124,0.6972253397107124,8,0.875,0,29,8,2209,False,3434.0,0.9865814337890516,1.0,8,True,False,,no,cat:475,unknown,horse,unknown,global,0,final_score_proxy
OVT-B,1823,ovtb_v1823_p015063,cal,person,669,0.6971791684627533,0.6971791684627533,0.6971791684627533,6,0.8333333333333334,8,29,6,2210,False,12585.0,0.9724566520542144,1.0,6,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,454,ovtb_v454_p005326,test,person,669,0.6971172541379929,0.6971172541379929,0.6971172541379929,8,0.875,0,39,8,2211,False,4047.0,0.9530624332214086,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,26,ovtb_v26_p001214,cal,pig,677,0.6970003843307495,0.6970003843307495,0.6970003843307495,1,0.0,156,156,1,2212,False,777.0,0.8765523118716745,1.0,1,True,False,,no,cat:677,unknown,pig,unknown,global,0,final_score_proxy
OVT-B,926,ovtb_v926_p008796,tune,wheel,1026,0.6968381926417351,0.6968381926417351,0.6968381926417351,8,0.875,0,14,8,2213,False,7113.0,0.9944112382980328,1.0,8,True,False,,no,cat:1026,unknown,wheel,unknown,global,0,final_score_proxy
OVT-B,22,ovtb_v22_p000960,cal,penguin,667,0.696782648563385,0.696782648563385,0.696782648563385,1,0.0,0,0,1,2214,False,654.0,0.7108319931459136,1.0,1,True,False,,no,cat:667,unknown,penguin,unknown,global,0,final_score_proxy
OVT-B,574,ovtb_v574_p006207,cal,traffic light,965,0.6967794895172119,0.6967794895172119,0.6967794895172119,1,0.0,4,4,1,2215,False,4924.0,0.9471789734658452,1.0,1,True,False,,no,cat:965,unknown,traffic light,unknown,global,0,final_score_proxy
OVT-B,844,ovtb_v844_p008177,tune,person,669,0.6967248916625977,0.6967248916625977,0.6967248916625977,3,0.6666666666666666,0,5,3,2216,False,6609.0,0.9040799745485592,1.0,3,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1489,ovtb_v1489_p012775,cal,moose,597,0.6966636677583059,0.6966636677583059,0.6966636677583059,6,0.8333333333333334,3,24,6,2217,False,10607.0,0.9933669306330674,1.0,6,True,False,,no,cat:597,unknown,moose,unknown,global,0,final_score_proxy
OVT-B,1301,ovtb_v1301_p011587,cal,mechanical pencil,581,0.696650430560112,0.696650430560112,0.696650430560112,8,0.875,0,29,8,2218,False,9552.0,0.9582374404048,1.0,8,True,False,,no,cat:581,unknown,mechanical pencil,unknown,global,0,final_score_proxy
OVT-B,1824,ovtb_v1824_p015070,cal,person,669,0.6966035962104797,0.6966035962104797,0.6966035962104797,8,0.875,0,9,8,2219,False,12586.0,0.987327414721095,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1908,ovtb_v1908_p015763,test,cow,251,0.6965790539979935,0.6965790539979935,0.6965790539979935,4,0.75,20,40,4,2220,False,13120.0,0.9880012715643688,1.0,4,True,False,,no,cat:251,unknown,cow,unknown,global,0,final_score_proxy
OVT-B,1734,ovtb_v1734_p014484,cal,person,669,0.6965678855776787,0.6965678855776787,0.6965678855776787,8,0.875,0,24,8,2221,False,12042.0,0.9914919109786676,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,687,ovtb_v687_p007062,test,cat,179,0.6965457300345103,0.6965457300345103,0.6965457300345103,6,0.8333333333333334,0,17,6,2222,False,5640.0,0.9865675266508588,1.0,6,True,False,,no,cat:179,unknown,cat,unknown,global,0,final_score_proxy
OVT-B,1380,ovtb_v1380_p012118,cal,bulldozer,135,0.6964785531163216,0.6964785531163216,0.6964785531163216,8,0.875,0,23,8,2223,False,10008.0,0.9882099731660934,1.0,8,True,False,,no,cat:135,unknown,bulldozer,unknown,global,0,final_score_proxy
OVT-B,1225,ovtb_v1225_p011035,cal,person,669,0.6964774169027805,0.6964774169027805,0.6964774169027805,8,0.875,0,19,8,2224,False,9005.0,0.9856989780177544,0.875,7,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1278,ovtb_v1278_p011420,test,person,669,0.6964322775602341,0.6964322775602341,0.6964322775602341,8,0.875,0,14,8,2225,False,9408.0,0.996158803330124,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,52,ovtb_v52_p002676,cal,watercraft,1019,0.6963697969913483,0.6963697969913483,0.6963697969913483,2,0.5,134,156,2,2226,False,1805.0,0.8476192911896709,0.5,1,True,False,,no,cat:1019,unknown,watercraft,unknown,global,0,final_score_proxy
OVT-B,1708,ovtb_v1708_p014292,test,dragonfruit,302,0.6962618082761765,0.6962618082761765,0.6962618082761765,4,0.75,0,8,4,2227,False,11877.0,0.9682609902608668,1.0,4,True,False,,no,cat:302,unknown,dragonfruit,unknown,global,0,final_score_proxy
OVT-B,1244,ovtb_v1244_p011152,test,billards,89,0.6962018013000488,0.6962018013000488,0.6962018013000488,2,0.5,10,12,2,2228,False,9149.0,0.8979374585330056,1.0,2,True,False,,no,cat:89,unknown,billards,unknown,global,0,final_score_proxy
OVT-B,790,ovtb_v790_p007792,cal,person,669,0.6961318403482437,0.6961318403482437,0.6961318403482437,8,0.875,0,16,8,2229,False,6254.0,0.9236024560297772,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1113,ovtb_v1113_p010198,cal,shoe,821,0.6961230834325155,0.6961230834325155,0.6961230834325155,3,0.6666666666666666,3,14,3,2230,False,8376.0,0.960055583955826,1.0,3,True,False,,no,cat:821,unknown,shoe,unknown,global,0,final_score_proxy
OVT-B,1365,ovtb_v1365_p012008,test,person,669,0.6960713192820549,0.6960713192820549,0.6960713192820549,8,0.875,0,23,8,2231,False,9922.0,0.99359098286047,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,615,ovtb_v615_p006484,cal,easel,328,0.6960390135645866,0.6960390135645866,0.6960390135645866,8,0.875,0,19,8,2232,False,5188.0,0.9850814356867436,1.0,8,True,False,,no,cat:328,unknown,easel,unknown,global,0,final_score_proxy
OVT-B,1061,ovtb_v1061_p009823,test,person,669,0.6960233189165592,0.6960233189165592,0.6960233189165592,8,0.875,0,16,8,2233,False,8021.0,0.9792281365500756,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,966,ovtb_v966_p009116,cal,sparrow,858,0.6960118561983109,0.6960118561983109,0.6960118561983109,8,0.875,0,19,8,2234,False,7397.0,0.9809297749942107,1.0,8,True,False,,no,cat:858,unknown,sparrow,unknown,global,0,final_score_proxy
OVT-B,938,ovtb_v938_p008920,tune,car,167,0.6959570869803429,0.6959570869803429,0.6959570869803429,8,0.875,0,11,8,2235,False,7171.0,0.9901904685655144,1.0,8,True,False,,no,cat:167,unknown,car,unknown,global,0,final_score_proxy
OVT-B,571,ovtb_v571_p006152,test,bird,93,0.695794403553009,0.695794403553009,0.695794403553009,2,0.5,0,17,2,2236,False,4894.0,0.8854517659714435,1.0,2,True,False,,no,cat:93,unknown,bird,unknown,global,0,final_score_proxy
OVT-B,793,ovtb_v793_p007817,cal,wheel,1026,0.6957312598824501,0.6957312598824501,0.6957312598824501,8,0.875,0,14,8,2237,False,6279.0,0.9848454258123176,1.0,8,True,False,,no,cat:1026,unknown,wheel,unknown,global,0,final_score_proxy
OVT-B,382,ovtb_v382_p004798,cal,comic book,236,0.6955224499106407,0.6955224499106407,0.6955224499106407,8,0.875,0,14,8,2238,False,3620.0,0.9941345991837124,1.0,8,True,False,,no,cat:236,unknown,comic book,unknown,global,0,final_score_proxy
OVT-B,81,ovtb_v81_p002853,cal,watercraft,1019,0.6955039501190186,0.6955039501190186,0.6955039501190186,1,0.0,0,0,1,2239,False,1880.0,0.2866479829612369,0.0,0,False,True,,no,cat:1019,unknown,watercraft,unknown,global,0,final_score_proxy
OVT-B,384,ovtb_v384_p004828,test,shoe,821,0.6954886317253113,0.6954886317253113,0.6954886317253113,3,0.6666666666666666,0,12,3,2240,False,3641.0,0.8999495162434993,1.0,3,True,False,,no,cat:821,unknown,shoe,unknown,global,0,final_score_proxy
OVT-B,1767,ovtb_v1767_p014702,cal,table,916,0.6953420639038086,0.6953420639038086,0.6953420639038086,8,0.875,0,14,8,2241,False,12232.0,0.9494538158738725,1.0,8,True,False,,no,cat:916,unknown,table,unknown,global,0,final_score_proxy
OVT-B,1349,ovtb_v1349_p011899,test,coin,234,0.6953350231051445,0.6953350231051445,0.6953350231051445,8,0.875,0,27,8,2242,False,9815.0,0.9779415494319744,1.0,8,True,False,,no,cat:234,unknown,coin,unknown,global,0,final_score_proxy
OVT-B,1027,ovtb_v1027_p009621,cal,person,669,0.6952988505363464,0.6952988505363464,0.6952988505363464,1,0.0,17,17,1,2243,False,7816.0,0.9867089084711368,1.0,1,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,278,ovtb_v278_p004118,tune,person,669,0.6951619684696198,0.6951619684696198,0.6951619684696198,8,0.875,0,14,8,2244,False,2993.0,0.8950266974536448,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,781,ovtb_v781_p007716,cal,chair,190,0.6950861141085625,0.6950861141085625,0.6950861141085625,8,0.875,0,19,8,2245,False,6178.0,0.5351452844686734,1.0,8,True,False,,no,cat:190,unknown,chair,unknown,global,0,final_score_proxy
OVT-B,1176,ovtb_v1176_p010672,cal,person,669,0.6949847638607025,0.6949847638607025,0.6949847638607025,8,0.875,0,23,8,2246,False,8738.0,0.9922554927860064,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1500,ovtb_v1500_p012827,cal,person,669,0.694775253534317,0.694775253534317,0.694775253534317,2,0.5,9,11,2,2247,False,10675.0,0.9914784045026744,1.0,2,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1390,ovtb_v1390_p012189,cal,shower cap,828,0.6947346329689026,0.6947346329689026,0.6947346329689026,7,0.8571428571428571,6,41,7,2248,False,10058.0,0.9901371644886962,1.0,7,True,False,,no,cat:828,unknown,shower cap,unknown,global,0,final_score_proxy
OVT-B,235,ovtb_v235_p003812,test,person,669,0.6947331428527832,0.6947331428527832,0.6947331428527832,8,0.875,0,11,8,2249,False,2652.0,0.992486573968406,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,431,ovtb_v431_p005150,test,paper clip,648,0.6947005838155746,0.6947005838155746,0.6947005838155746,4,0.75,2,8,4,2250,False,3950.0,0.9574252116428712,0.5,2,True,False,,no,cat:648,unknown,paper clip,unknown,global,0,final_score_proxy
OVT-B,304,ovtb_v304_p004342,cal,wine bucket,1036,0.6946365758776665,0.6946365758776665,0.6946365758776665,8,0.875,0,16,8,2251,False,3175.0,0.9720648707561836,1.0,8,True,False,,no,cat:1036,unknown,wine bucket,unknown,global,0,final_score_proxy
OVT-B,1072,ovtb_v1072_p009900,cal,car,167,0.6946295350790024,0.6946295350790024,0.6946295350790024,4,0.75,0,19,4,2252,False,8086.0,0.9867951719164878,1.0,4,True,False,,no,cat:167,unknown,car,unknown,global,0,final_score_proxy
OVT-B,541,ovtb_v541_p005919,test,shoe,821,0.6945588290691376,0.6945588290691376,0.6945588290691376,6,0.8333333333333334,0,11,6,2253,False,4621.0,0.979938540070164,1.0,6,True,False,,no,cat:821,unknown,shoe,unknown,global,0,final_score_proxy
OVT-B,703,ovtb_v703_p007162,test,wall socket,1005,0.6945298388600349,0.6945298388600349,0.6945298388600349,8,0.875,0,23,8,2254,False,5736.0,0.952275581888384,1.0,8,True,False,,no,cat:1005,unknown,wall socket,unknown,global,0,final_score_proxy
OVT-B,1659,ovtb_v1659_p013913,cal,person,669,0.6944537982344627,0.6944537982344627,0.6944537982344627,8,0.875,0,16,8,2255,False,11584.0,0.9907703597140952,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1941,ovtb_v1941_p016376,cal,person,669,0.6943817337354025,0.6943817337354025,0.6943817337354025,3,0.6666666666666666,38,89,3,2256,False,13574.0,0.9821996200701036,1.0,3,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,293,ovtb_v293_p004241,cal,person,669,0.6942383646965027,0.6942383646965027,0.6942383646965027,1,0.0,0,0,1,2257,False,3069.0,0.9135857569735484,1.0,1,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,803,ovtb_v803_p007903,test,shoe,821,0.6940984129905701,0.6940984129905701,0.6940984129905701,1,0.0,20,20,1,2258,False,6348.0,0.8671415897684991,1.0,1,True,False,,no,cat:821,unknown,shoe,unknown,global,0,final_score_proxy
OVT-B,1750,ovtb_v1750_p014603,cal,shoe,821,0.6940630376338959,0.6940630376338959,0.6940630376338959,2,0.5,10,12,2,2259,False,12134.0,0.9232939381116656,1.0,2,True,False,,no,cat:821,unknown,shoe,unknown,global,0,final_score_proxy
OVT-B,751,ovtb_v751_p007468,test,rice cooker,761,0.6939457314355033,0.6939457314355033,0.6939457314355033,7,0.8571428571428571,0,19,7,2260,False,6005.0,0.9584219406917484,1.0,7,True,False,,no,cat:761,unknown,rice cooker,unknown,global,0,final_score_proxy
OVT-B,911,ovtb_v911_p008685,cal,wheel,1026,0.6938490390777587,0.6938490390777587,0.6938490390777587,5,0.8,0,29,5,2261,False,7023.0,0.9925447835586824,1.0,5,True,False,,no,cat:1026,unknown,wheel,unknown,global,0,final_score_proxy
OVT-B,1056,ovtb_v1056_p009781,test,billards,89,0.6937802359461784,0.6937802359461784,0.6937802359461784,8,0.875,0,19,8,2262,False,7983.0,0.9842686752713456,1.0,8,True,False,,no,cat:89,unknown,billards,unknown,global,0,final_score_proxy
OVT-B,221,ovtb_v221_p003678,test,car,167,0.6937292993068696,0.6937292993068696,0.6937292993068696,5,0.8,0,20,5,2263,False,2544.0,0.9960949311448156,1.0,5,True,False,,no,cat:167,unknown,car,unknown,global,0,final_score_proxy
OVT-B,1184,ovtb_v1184_p010729,cal,person,669,0.6936457554499308,0.6936457554499308,0.6936457554499308,3,0.6666666666666666,0,5,3,2264,False,8768.0,0.8950134041860188,1.0,3,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1910,ovtb_v1910_p015785,test,cow,251,0.6935846507549286,0.6935846507549286,0.6935846507549286,6,0.8333333333333334,22,77,6,2265,False,13126.0,0.978943074972144,1.0,6,True,False,,no,cat:251,unknown,cow,unknown,global,0,final_score_proxy
OVT-B,1326,ovtb_v1326_p011743,cal,cable car,147,0.6935474276542664,0.6935474276542664,0.6935474276542664,4,0.75,2,7,4,2266,False,9690.0,0.9261721926286176,1.0,4,True,False,,no,cat:147,unknown,cable car,unknown,global,0,final_score_proxy
OVT-B,771,ovtb_v771_p007668,cal,bucket,132,0.6934805512428284,0.6934805512428284,0.6934805512428284,1,0.0,14,14,1,2267,False,6150.0,0.9035242991083906,1.0,1,True,False,,no,cat:132,unknown,bucket,unknown,global,0,final_score_proxy
OVT-B,1696,ovtb_v1696_p014221,test,person,669,0.6933980584144592,0.6933980584144592,0.6933980584144592,1,0.0,11,11,1,2268,False,11830.0,0.7475291974779359,1.0,1,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1897,ovtb_v1897_p015622,cal,person,669,0.6933410167694092,0.6933410167694092,0.6933410167694092,2,0.5,316,443,2,2269,False,13050.0,0.9702767912503868,1.0,2,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,35,ovtb_v35_p002127,test,balloon,39,0.6931498646736145,0.6931498646736145,0.6931498646736145,1,0.0,385,385,1,2270,False,1310.0,0.8487454242314454,1.0,1,True,False,,no,cat:39,unknown,balloon,unknown,global,0,final_score_proxy
OVT-B,285,ovtb_v285_p004186,cal,shoe,821,0.6930566430091858,0.6930566430091858,0.6930566430091858,1,0.0,20,20,1,2271,False,3031.0,0.7778579974152509,1.0,1,True,False,,no,cat:821,unknown,shoe,unknown,global,0,final_score_proxy
OVT-B,96,ovtb_v96_p002948,cal,squirrel,874,0.6928879618644714,0.6928879618644714,0.6928879618644714,1,0.0,0,0,1,2272,False,1921.0,0.8618867321636698,1.0,1,True,False,,no,cat:874,unknown,squirrel,unknown,global,0,final_score_proxy
OVT-B,1349,ovtb_v1349_p011900,test,coin,234,0.6928636655211449,0.6928636655211449,0.6928636655211449,8,0.875,0,27,8,2273,False,9816.0,0.9872202346112248,1.0,8,True,False,,no,cat:234,unknown,coin,unknown,global,0,final_score_proxy
OVT-B,1765,ovtb_v1765_p014692,test,person,669,0.6926817707717419,0.6926817707717419,0.6926817707717419,8,0.875,0,14,8,2274,False,12223.0,0.988444307098022,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1314,ovtb_v1314_p011669,test,plate,692,0.6925384104251862,0.6925384104251862,0.6925384104251862,8,0.875,0,19,8,2275,False,9622.0,0.972725130934846,1.0,8,True,False,,no,cat:692,unknown,plate,unknown,global,0,final_score_proxy
